epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1644.47,0.45795,0.33756,0.93835,0.82987,0.86696,0.9232,0.73786,0.80401,0.66708,1.24099,0.0008317,0.0008317,0.0008317
19,1734.92,0.44801,0.32945,0.92989,0.8192,0.86485,0.91425,0.7301,0.80494,0.70691,1.24773,0.0008218,0.0008218,0.0008218
20,1825.39,0.42518,0.3185,0.91812,0.8319,0.85606,0.91556,0.72971,0.79928,0.70526,1.24766,0.0008119,0.0008119,0.0008119
21,1915.38,0.41734,0.31081,0.91101,0.83715,0.8408,0.91056,0.71425,0.82061,0.71885,1.27721,0.000802,0.000802,0.000802
22,2005.44,0.40254,0.29728,0.90353,0.87117,0.86601,0.92164,0.73301,0.80007,0.67522,1.26291,0.0007921,0.0007921,0.0007921
23,2095.49,0.39944,0.29323,0.90192,0.8944,0.82369,0.92639,0.7438,0.80463,0.67002,1.26662,0.0007822,0.0007822,0.0007822
24,2186.15,0.39211,0.28726,0.89706,0.84094,0.90321,0.92574,0.73985,0.79998,0.62444,1.26124,0.0007723,0.0007723,0.0007723
25,2276.44,0.38736,0.28083,0.89298,0.83526,0.85279,0.91103,0.72562,0.80882,0.70737,1.28066,0.0007624,0.0007624,0.0007624
26,2366.53,0.37361,0.27381,0.88639,0.86659,0.87171,0.92843,0.74757,0.80479,0.62318,1.2711,0.0007525,0.0007525,0.0007525
27,2456.99,0.36633,0.27753,0.88295,0.84262,0.86922,0.9203,0.73899,0.81214,0.65403,1.2902,0.0007426,0.0007426,0.0007426
28,2547.02,0.35863,0.27015,0.878,0.84204,0.86537,0.90521,0.73054,0.77942,0.66567,1.26869,0.0007327,0.0007327,0.0007327
29,2637.66,0.3515,0.26111,0.87415,0.86142,0.85228,0.92056,0.74322,0.78455,0.6522,1.25822,0.0007228,0.0007228,0.0007228
30,2728.58,0.34313,0.25342,0.86972,0.76646,0.8703,0.89201,0.71707,0.79442,0.74643,1.26883,0.0007129,0.0007129,0.0007129
31,2818.68,0.3356,0.25359,0.86497,0.83974,0.84714,0.9106,0.73803,0.78699,0.6668,1.25636,0.000703,0.000703,0.000703
32,2908.98,0.32997,0.24536,0.86226,0.86706,0.85099,0.92021,0.74341,0.77501,0.63956,1.23982,0.0006931,0.0006931,0.0006931
33,2999.2,0.32685,0.24043,0.85966,0.88184,0.87139,0.92901,0.75045,0.78687,0.63115,1.24961,0.0006832,0.0006832,0.0006832
34,3089.95,0.3194,0.24086,0.85622,0.84473,0.87414,0.90945,0.73561,0.78686,0.6555,1.27483,0.0006733,0.0006733,0.0006733
35,3180.93,0.31612,0.23675,0.85412,0.8337,0.86527,0.90091,0.72506,0.78215,0.65921,1.27439,0.0006634,0.0006634,0.0006634
36,3271.6,0.3097,0.23517,0.85095,0.85846,0.85834,0.91399,0.73437,0.78751,0.66333,1.29803,0.0006535,0.0006535,0.0006535
37,3362.09,0.30547,0.23177,0.84925,0.85954,0.84041,0.91783,0.74011,0.7792,0.67244,1.259,0.0006436,0.0006436,0.0006436
38,3452.76,0.29515,0.22199,0.84407,0.87665,0.86659,0.92653,0.74841,0.78005,0.63566,1.27801,0.0006337,0.0006337,0.0006337
39,3543.42,0.28685,0.21855,0.83974,0.85574,0.87801,0.92506,0.74644,0.78153,0.64767,1.2846,0.0006238,0.0006238,0.0006238
40,3634.14,0.28697,0.21971,0.83991,0.87528,0.8403,0.91981,0.75296,0.77037,0.62484,1.2706,0.0006139,0.0006139,0.0006139
41,3724.72,0.28314,0.21643,0.83787,0.82073,0.8891,0.9095,0.73209,0.78569,0.66535,1.28136,0.000604,0.000604,0.000604
42,3815.68,0.27731,0.21033,0.83569,0.87143,0.85568,0.92568,0.74779,0.75891,0.61337,1.27771,0.0005941,0.0005941,0.0005941
43,3906.24,0.27146,0.20319,0.83233,0.87851,0.85934,0.91626,0.74262,0.77558,0.64924,1.29108,0.0005842,0.0005842,0.0005842
44,3996.54,0.26542,0.20264,0.82972,0.85318,0.87493,0.91488,0.74643,0.76134,0.64616,1.28206,0.0005743,0.0005743,0.0005743
45,4087.13,0.26201,0.19964,0.82787,0.88146,0.85169,0.92094,0.74534,0.77454,0.62895,1.30128,0.0005644,0.0005644,0.0005644
46,4177.5,0.25853,0.20201,0.82682,0.8646,0.83395,0.91421,0.73881,0.76095,0.65791,1.27049,0.0005545,0.0005545,0.0005545
47,4268.75,0.25051,0.19351,0.82202,0.88237,0.84671,0.92486,0.75916,0.74268,0.63297,1.25228,0.0005446,0.0005446,0.0005446
48,4359.2,0.24713,0.19169,0.82111,0.87116,0.84145,0.91299,0.73813,0.75569,0.64833,1.27624,0.0005347,0.0005347,0.0005347
49,4449.7,0.24173,0.1853,0.81828,0.83113,0.87092,0.91897,0.74816,0.74935,0.68147,1.2743,0.0005248,0.0005248,0.0005248
50,4540,0.23659,0.18167,0.81542,0.85965,0.86216,0.91294,0.74327,0.76371,0.67135,1.28795,0.0005149,0.0005149,0.0005149
51,4630.21,0.23284,0.1821,0.81477,0.85557,0.87625,0.92696,0.75417,0.76961,0.64007,1.28188,0.000505,0.000505,0.000505
52,4720.99,0.22657,0.17572,0.81205,0.86306,0.85453,0.91291,0.73933,0.75168,0.66255,1.2774,0.0004951,0.0004951,0.0004951
53,4811.2,0.22411,0.17364,0.8119,0.81417,0.87688,0.90816,0.73668,0.75556,0.67192,1.28887,0.0004852,0.0004852,0.0004852
54,4901.78,0.21943,0.17356,0.80942,0.87303,0.83813,0.91075,0.73546,0.76209,0.63935,1.29615,0.0004753,0.0004753,0.0004753
55,4992.28,0.21785,0.17154,0.80947,0.85228,0.84691,0.9047,0.73613,0.77128,0.67094,1.30911,0.0004654,0.0004654,0.0004654
56,5081.73,0.21568,0.16901,0.80814,0.88436,0.83336,0.90751,0.73884,0.76599,0.68562,1.28889,0.0004555,0.0004555,0.0004555
57,5172.65,0.21001,0.16593,0.80546,0.81832,0.88771,0.90997,0.73941,0.76551,0.67501,1.29576,0.0004456,0.0004456,0.0004456
58,5263.36,0.20753,0.1632,0.80448,0.86984,0.84365,0.90073,0.73642,0.75426,0.6634,1.28823,0.0004357,0.0004357,0.0004357
59,5353.66,0.20374,0.15904,0.80247,0.89459,0.83609,0.91567,0.74558,0.7494,0.66433,1.28922,0.0004258,0.0004258,0.0004258
60,5443.89,0.19789,0.15591,0.80049,0.86892,0.86293,0.90773,0.75122,0.7494,0.65261,1.2947,0.0004159,0.0004159,0.0004159
61,5534.63,0.19017,0.1513,0.79781,0.8732,0.85027,0.90802,0.73745,0.7503,0.67157,1.29963,0.000406,0.000406,0.000406
62,5625.14,0.19135,0.15256,0.79888,0.87267,0.83021,0.90746,0.74651,0.74582,0.66648,1.29941,0.0003961,0.0003961,0.0003961
63,5715.87,0.18586,0.15254,0.79604,0.84476,0.82053,0.91114,0.74366,0.75762,0.68204,1.30426,0.0003862,0.0003862,0.0003862
64,5806.08,0.18172,0.14518,0.79499,0.89333,0.80928,0.90993,0.74799,0.75212,0.68088,1.29475,0.0003763,0.0003763,0.0003763
65,5896.2,0.17996,0.14333,0.79519,0.87082,0.83065,0.90345,0.74669,0.74597,0.66164,1.2855,0.0003664,0.0003664,0.0003664
66,5986.75,0.17576,0.14048,0.79264,0.85489,0.84735,0.90412,0.74297,0.75264,0.66373,1.30077,0.0003565,0.0003565,0.0003565
67,6077.08,0.16921,0.13656,0.79108,0.85228,0.85819,0.90889,0.74798,0.75169,0.68717,1.3059,0.0003466,0.0003466,0.0003466
68,6167.58,0.16764,0.13353,0.79109,0.87203,0.83326,0.91167,0.74734,0.7497,0.68071,1.31503,0.0003367,0.0003367,0.0003367
69,6257.63,0.16211,0.13142,0.78952,0.8625,0.82578,0.91227,0.75165,0.74913,0.68062,1.31503,0.0003268,0.0003268,0.0003268
70,6348.59,0.15874,0.13099,0.78754,0.84987,0.85235,0.90723,0.74651,0.74884,0.67748,1.31389,0.0003169,0.0003169,0.0003169
71,6439.63,0.15529,0.128,0.78713,0.84287,0.8542,0.8928,0.73527,0.75476,0.6943,1.32563,0.000307,0.000307,0.000307
72,6530.26,0.15093,0.12411,0.78581,0.87122,0.82464,0.90071,0.74208,0.74757,0.69516,1.31405,0.0002971,0.0002971,0.0002971
73,6620.61,0.14896,0.12185,0.78522,0.85271,0.84561,0.90824,0.74396,0.75526,0.69661,1.31979,0.0002872,0.0002872,0.0002872
74,6711.26,0.14444,0.11898,0.78415,0.81006,0.88645,0.90504,0.74163,0.74959,0.70291,1.31584,0.0002773,0.0002773,0.0002773
75,6801.79,0.14034,0.11636,0.78284,0.87949,0.8162,0.90112,0.74062,0.74733,0.69518,1.32031,0.0002674,0.0002674,0.0002674
76,6892.63,0.13819,0.11459,0.78213,0.85399,0.84187,0.90234,0.74255,0.74755,0.68755,1.31803,0.0002575,0.0002575,0.0002575
77,6983.06,0.13212,0.11053,0.78083,0.87611,0.81702,0.90456,0.73984,0.75133,0.69512,1.32117,0.0002476,0.0002476,0.0002476
78,7073.95,0.12989,0.10938,0.78049,0.86758,0.82387,0.90147,0.7387,0.7492,0.71217,1.31846,0.0002377,0.0002377,0.0002377
79,7165.1,0.12515,0.1063,0.77922,0.86018,0.8472,0.90623,0.74313,0.74667,0.70892,1.31224,0.0002278,0.0002278,0.0002278
80,7255.65,0.12332,0.10439,0.77898,0.84586,0.85275,0.90141,0.73864,0.7528,0.72122,1.31579,0.0002179,0.0002179,0.0002179
81,7345.78,0.11981,0.10215,0.77803,0.86581,0.83368,0.90116,0.7415,0.75227,0.7188,1.32002,0.000208,0.000208,0.000208
82,7436.54,0.11355,0.09893,0.77667,0.86681,0.8376,0.90148,0.7387,0.74703,0.72455,1.31814,0.0001981,0.0001981,0.0001981
83,7526.91,0.10834,0.09589,0.77559,0.86096,0.83607,0.90047,0.74023,0.75007,0.73148,1.32621,0.0001882,0.0001882,0.0001882
84,7617.54,0.10735,0.09549,0.77542,0.83234,0.85991,0.89828,0.74177,0.75023,0.73565,1.33084,0.0001783,0.0001783,0.0001783
85,7708.24,0.10493,0.09236,0.77485,0.87586,0.82557,0.90382,0.7444,0.74743,0.72309,1.3304,0.0001684,0.0001684,0.0001684
86,7798.5,0.10093,0.08988,0.77417,0.85762,0.85194,0.90901,0.75127,0.74848,0.70933,1.33809,0.0001585,0.0001585,0.0001585
87,7889.39,0.09793,0.08782,0.77345,0.85499,0.85375,0.90918,0.74861,0.74774,0.71185,1.33933,0.0001486,0.0001486,0.0001486
88,7979.84,0.09578,0.08689,0.77339,0.84399,0.85731,0.90995,0.74613,0.7488,0.71329,1.34515,0.0001387,0.0001387,0.0001387
89,8070.42,0.08981,0.08275,0.77211,0.84219,0.87162,0.90895,0.74741,0.75036,0.71339,1.35021,0.0001288,0.0001288,0.0001288
90,8161.15,0.08667,0.08087,0.77187,0.83783,0.87188,0.91201,0.7497,0.75071,0.71712,1.35041,0.0001189,0.0001189,0.0001189
91,8253.91,0.08543,0.07965,0.77205,0.83884,0.86649,0.91241,0.74955,0.75105,0.72482,1.34858,0.000109,0.000109,0.000109
92,8345.04,0.08108,0.07703,0.77105,0.82575,0.87074,0.90979,0.74746,0.7507,0.72773,1.34729,9.91e-05,9.91e-05,9.91e-05
93,8435.89,0.07851,0.07499,0.77089,0.82354,0.88186,0.90938,0.74716,0.75179,0.73166,1.34952,8.92e-05,8.92e-05,8.92e-05
94,8526.31,0.07366,0.07232,0.76969,0.82404,0.88266,0.90985,0.75084,0.75193,0.73644,1.35215,7.93e-05,7.93e-05,7.93e-05
95,8617.36,0.07003,0.06999,0.76929,0.82788,0.88161,0.91096,0.75065,0.75179,0.74431,1.35532,6.94e-05,6.94e-05,6.94e-05
96,8708.23,0.0671,0.06847,0.7694,0.81637,0.87982,0.90883,0.74784,0.7514,0.74982,1.35513,5.95e-05,5.95e-05,5.95e-05
97,8799.33,0.06609,0.06658,0.76979,0.81519,0.88272,0.90902,0.74828,0.75137,0.75372,1.3573,4.96e-05,4.96e-05,4.96e-05
98,8890.56,0.06291,0.0648,0.76872,0.83433,0.86033,0.90668,0.74971,0.75187,0.75927,1.35835,3.97e-05,3.97e-05,3.97e-05
99,8981.9,0.05916,0.06216,0.76839,0.83491,0.85661,0.9074,0.74932,0.75128,0.76386,1.35745,2.98e-05,2.98e-05,2.98e-05
100,9072.75,0.05554,0.05993,0.76757,0.82574,0.86338,0.9096,0.75012,0.75101,0.77003,1.35866,1.99e-05,1.99e-05,1.99e-05
